Date,Asset1,Asset2,Spread,ZScore
2018-11-05,63.42985153198242,77.86190795898438,-8.24880114315728,-1.942231993821805
2018-11-06,63.749488830566406,78.88151550292969,-8.867801195277664,-2.2221355900810345
2018-11-07,65.0279541015625,76.79463958740234,-5.668185289185445,-0.4476999378308185
2018-11-08,64.6405258178711,77.34733581542969,-6.564418481491472,-0.9269173992646534
2018-11-09,63.807594299316406,76.42302703857422,-6.546443446154541,-0.8993467380694532
2018-11-12,62.60660171508789,76.3753662109375,-7.703560096695668,-1.5186481412710908
2018-11-13,62.60660171508789,75.67021942138672,-7.054411197855103,-1.1314605208920674
2018-11-14,62.10296249389648,75.22235870361328,-7.145755708094505,-1.160424916125087
2018-11-15,62.848731994628906,75.84173583984375,-6.970176686719114,-1.0440668120897207
2018-11-16,62.848731994628906,76.07996368408203,-7.189486119949265,-1.1443102091466817
2018-11-19,61.49277877807617,75.56539916992188,-8.071737984245544,-1.5912699892957802
2018-11-20,60.30147171020508,75.1080093383789,-8.841977963835433,-1.9508886780308872
2018-11-21,61.182838439941406,74.64108276367188,-7.53076474496801,-1.2214662594535513
2018-11-23,61.06660842895508,75.09848022460938,-8.068068867756224,-1.4734879680413946
2018-11-26,62.08358001708984,75.0127182006836,-6.972145883658619,-0.8810773652427266
2018-11-27,61.65742492675781,74.96507263183594,-7.354439087344616,-1.0639182019892977
2018-11-28,63.139305114746094,76.4992446899414,-7.284897602317145,-1.0071786674158156
2018-11-29,63.14897155761719,76.71842956542969,-7.477009885059147,-1.0855225958015629
2018-11-30,63.56544876098633,76.39443969726562,-6.762271852496994,-0.6977203120335674
2018-12-03,64.36933898925781,76.41349792480469,-5.975926378883926,-0.2749953430858052
2018-12-04,61.725223541259766,74.42191314697266,-6.786614965077916,-0.6858142382141337
2018-12-06,61.61868667602539,73.74535369873047,-6.270320063459337,-0.4009460339553816
2018-12-07,60.31114959716797,72.74479675292969,-6.6567575227501266,-0.5912815527460217
2018-12-10,59.95279312133789,71.73473358154297,-6.085263072246406,-0.2717542278658818
2018-12-11,59.81719207763672,72.25882720947266,-6.703337845533227,-0.5897518383713375
2018-12-12,60.28209686279297,72.97350311279297,-6.89635433654675,-0.6789506603475267
2018-12-13,59.555694580078125,72.220703125,-6.929738810254321,-0.6815554447466146
2018-12-14,58.59683609008789,70.84851837158203,-6.625381988359564,-0.4980533734059103
2018-12-17,57.10527801513672,68.45672607421875,-5.915087400721383,-0.0841099558696125
2018-12-18,57.29401779174805,68.3709716796875,-5.647403251667875,0.07187440399049083
2018-12-19,56.23355484008789,67.77063751220703,-6.155206431588056,-0.21259093647831026
2018-12-20,55.173095703125,66.59856414794922,-6.13667018057928,-0.19932259205845135
2018-12-21,53.92778778076172,64.74040222167969,-5.671378570788747,0.06788732464990835
2018-12-24,52.614376068115234,63.95060729980469,-6.257715422651074,-0.25709418573731657
2018-12-26,55.38713836669922,65.60879516601562,-5.011459155679816,0.4582097658646684
2018-12-27,55.64982604980469,65.6758804321289,-4.810529289912786,0.567398729697078
2018-12-28,55.6206283569336,66.44268035888672,-5.545632952238783,0.14865589424172526
